"V1","V2","V3","V4","V5","V6","V7","V8"
NA,NA,NA,NA,81.906,84.1398,NA,80.7419587453206
NA,NA,NA,NA,71.394,74.99655,NA,59.1143088802215
NA,NA,NA,NA,88.914,89.40675,NA,77.3653357721144
NA,NA,NA,NA,128.115,122.1582,NA,111.699789592198
NA,NA,NA,NA,147.387,155.9937,NA,160.924852432743
NA,NA,NA,NA,215.715,187.05885,NA,210.168794759115
NA,NA,NA,NA,218.562,210.92985,NA,223.022045012443
NA,NA,NA,NA,215.715,204.3051,NA,214.243143717448
NA,NA,NA,NA,199.728,198.9177,NA,265.829766058153
NA,NA,NA,NA,200.166,183.29205,NA,202.819826679845
NA,NA,NA,NA,171.477,164.5566,NA,163.642720540365
NA,NA,NA,NA,137.094,128.87055,NA,129.508558211788
NA,NA,NA,NA,84.753,84.1398,NA,78.5826822916667
NA,NA,NA,NA,75.555,74.99655,NA,56.7493751279769
NA,NA,NA,NA,98.331,89.40675,NA,74.7809141835859
NA,NA,NA,NA,122.202,122.1582,NA,100.400989795553
NA,NA,NA,NA,142.35,155.9937,NA,146.466062976468
NA,NA,NA,NA,202.356,187.05885,NA,175.792533874512
NA,NA,NA,NA,215.496,210.92985,NA,204.440070859848
NA,NA,NA,NA,212.211,204.3051,NA,247.628312683105
NA,NA,NA,NA,195.129,198.9177,NA,256.410359536448
NA,NA,NA,NA,184.398,183.29205,NA,242.041569371377
NA,NA,NA,NA,170.82,164.5566,NA,162.103937021891
NA,NA,NA,NA,137.094,128.87055,NA,121.898272606634
NA,NA,NA,NA,84.534,84.1398,NA,78.8881362915039
NA,NA,NA,NA,75.774,74.99655,NA,68.321767007151
NA,NA,NA,NA,82.782,89.40675,NA,65.843575877528
NA,NA,NA,NA,129.21,122.1582,NA,99.8558940887451
NA,NA,NA,NA,155.928,155.9937,NA,155.181120349515
NA,NA,NA,NA,197.757,187.05885,NA,193.480797576904
NA,NA,NA,NA,234.111,210.92985,NA,229.279152654832
NA,NA,NA,NA,218.562,204.3051,NA,240.632674153646
NA,NA,NA,NA,215.715,198.9177,NA,247.982390372984
NA,NA,NA,NA,203.67,183.29205,NA,211.517154816658
NA,NA,NA,NA,171.039,164.5566,NA,146.925997416178
NA,NA,NA,NA,116.07,128.87055,NA,120.15615623228
NA,NA,NA,NA,100.083,84.1398,NA,81.6458643595378
NA,NA,NA,NA,76.65,74.99655,NA,72.0063583620133
NA,NA,NA,NA,85.629,89.40675,NA,77.3653357721144
NA,NA,NA,NA,122.202,122.1582,NA,111.699789592198
NA,NA,NA,NA,136.218,155.9937,NA,160.924852432743
NA,NA,NA,NA,190.53,187.05885,NA,210.168794759115
NA,NA,NA,NA,224.694,210.92985,NA,223.022045012443
NA,NA,NA,NA,220.971,204.3051,NA,214.243143717448
NA,NA,NA,NA,212.43,198.9177,NA,265.829766058153
NA,NA,NA,NA,184.398,183.29205,NA,202.819826679845
NA,NA,NA,NA,163.374,164.5566,NA,163.642720540365
NA,NA,NA,NA,138.846,128.87055,NA,129.508558211788
NA,NA,NA,NA,91.323,84.1398,NA,78.5826822916667
NA,NA,NA,NA,75.774,74.99655,NA,56.7493751279769
NA,NA,NA,NA,91.761,89.40675,NA,77.3653357721144
NA,NA,NA,NA,144.321,122.1582,NA,111.699789592198
NA,NA,NA,NA,151.986,155.9937,NA,160.924852432743
NA,NA,NA,NA,196.224,187.05885,NA,210.168794759115
NA,NA,NA,NA,225.351,210.92985,NA,223.022045012443
